subject_id,group,covariate_X,target_Y,lag_steps,lag_ms,f_stat_residual,p_value_residual
sub-006,A,Fp2,P4,40,80,14.78132268471916,1.405180186178248e-48
sub-006,A,Fp2,P4,50,100,12.207539483385226,1.781408181295594e-45
sub-007,A,P3,Fp1,5,10,24.144781180824896,1.4786244117024215e-20
sub-007,A,P3,Fp1,10,20,15.959483817019214,4.116152358961952e-23
sub-007,A,P3,Fp1,20,40,15.669276916456106,9.988047312211708e-36
sub-007,A,P3,Fp1,30,60,19.834130426974028,1.1288640772103516e-53
sub-007,A,P3,Fp1,40,80,18.23377342410524,5.440774806872783e-57
sub-007,A,P3,Fp1,50,100,14.153569081579894,3.6610662560000365e-51
sub-007,A,Fp1,P3,5,10,111.34899819408605,2.1949236312274656e-67
sub-007,A,Fp1,P3,10,20,65.05658928766982,5.0298997498303994e-70
sub-007,A,Fp1,P3,20,40,32.216351814426105,1.1562632979209721e-62
sub-007,A,Fp1,P3,30,60,20.83184581341908,1.1427997981541432e-55
sub-007,A,Fp1,P3,40,80,20.40298650644422,9.516997360279786e-62
sub-007,A,Fp1,P3,50,100,17.844044461812597,1.1481643796271469e-60
sub-007,A,P4,Fp2,5,10,76.24863744701922,3.8891406703227556e-52
sub-007,A,P4,Fp2,10,20,43.92979905517606,1.3805026836402255e-53
sub-007,A,P4,Fp2,20,40,29.898191165512596,1.7429093517585436e-59
sub-007,A,P4,Fp2,30,60,27.196912344394608,4.1099823474404286e-67
sub-007,A,P4,Fp2,40,80,22.184648253403996,2.1270935808601113e-65
sub-007,A,P4,Fp2,50,100,21.83595121093647,1.7437530595981213e-69
sub-007,A,Fp2,P4,5,10,91.218537886245,4.652455602140012e-59
sub-007,A,Fp2,P4,10,20,54.226185790972835,4.2671726766473435e-62
sub-007,A,Fp2,P4,20,40,29.052821731191372,2.7508085124615503e-58
sub-007,A,Fp2,P4,30,60,19.68801968173453,2.238745465858702e-53
sub-007,A,Fp2,P4,40,80,18.04227849579613,1.4917261274600556e-56
sub-007,A,Fp2,P4,50,100,18.701358602767563,1.1290653666471142e-62
sub-008,A,P3,Fp1,5,10,41.251507715836766,1.414475212184624e-32
sub-008,A,P3,Fp1,10,20,21.32539038463422,4.4627435647865445e-30
sub-008,A,P3,Fp1,20,40,10.891676135090998,1.8481203507271093e-25
sub-008,A,P3,Fp1,30,60,8.066681633803718,5.027392864990519e-24
sub-008,A,P3,Fp1,40,80,5.914590871445865,4.6792621964267895e-20
sub-008,A,P3,Fp1,50,100,4.692210954751203,5.206985131151552e-17
sub-008,A,Fp1,P3,5,10,79.71622898004762,8.377436112636873e-54
sub-008,A,Fp1,P3,10,20,45.32417427058736,8.379140280446568e-55
sub-008,A,Fp1,P3,20,40,22.940271835675976,6.528749901723907e-49
sub-008,A,Fp1,P3,30,60,17.736457121207774,2.8760506884400694e-49
sub-008,A,Fp1,P3,40,80,15.748450501077636,4.731797562288383e-51
sub-008,A,Fp1,P3,50,100,14.16747195385051,3.348379110556257e-51
sub-008,A,P4,Fp2,5,10,17.076783795866213,6.0962428955737726e-15
sub-008,A,P4,Fp2,10,20,10.17326829094642,8.264176147378123e-15
sub-008,A,P4,Fp2,20,40,6.739849329255847,2.9563894431277463e-15
sub-008,A,P4,Fp2,30,60,6.170936379391301,7.723498804847882e-18
sub-008,A,P4,Fp2,40,80,5.819930965925703,1.1110721663140703e-19
sub-008,A,P4,Fp2,50,100,4.726671556876857,3.605488113353627e-17
sub-008,A,Fp2,P4,5,10,86.57113809057911,5.531193443942087e-57
sub-008,A,Fp2,P4,10,20,46.83614308835356,4.2453166482305785e-56
sub-008,A,Fp2,P4,20,40,23.46111217764736,9.17109666363934e-50
sub-008,A,Fp2,P4,30,60,15.58475588461431,2.0506705304274015e-44
sub-008,A,Fp2,P4,40,80,11.384486492914464,4.868284424469943e-39
sub-008,A,Fp2,P4,50,100,8.847943288688272,3.17629851995101e-34
sub-009,A,P3,Fp1,5,10,32.03093601277667,2.3706837653459717e-26
sub-009,A,P3,Fp1,10,20,18.531665603024738,1.558034077875248e-26
sub-009,A,P3,Fp1,20,40,10.454005868156315,1.922396734314385e-24
sub-009,A,P3,Fp1,30,60,7.077805968863743,7.435594044077829e-21
sub-009,A,P3,Fp1,40,80,5.421588486399633,4.4042488996712896e-18
sub-009,A,P3,Fp1,50,100,4.846410588940909,1.010080589043864e-17
sub-009,A,Fp1,P3,5,10,51.432989583298486,7.361554875173701e-39
sub-009,A,Fp1,P3,10,20,26.106413489930436,9.296700752481427e-36
sub-009,A,Fp1,P3,20,40,13.428106446385215,4.293742669656634e-31
sub-009,A,Fp1,P3,30,60,14.565891857667388,5.515287711366199e-42
sub-009,A,Fp1,P3,40,80,14.600965959162039,4.166853955190399e-48
sub-009,A,Fp1,P3,50,100,11.359360287769572,8.040950306528674e-43
sub-009,A,P4,Fp2,5,10,83.21188252121098,1.918219247182737e-55
sub-009,A,P4,Fp2,10,20,43.344843742167804,4.540145294410173e-53
sub-009,A,P4,Fp2,20,40,22.04276033616195,2.04027183187186e-47
sub-009,A,P4,Fp2,30,60,14.310731508776398,2.3136783712375427e-41
sub-009,A,P4,Fp2,40,80,10.39467619985565,5.6943146907263734e-36
sub-009,A,P4,Fp2,50,100,8.248805074632825,5.449188353793384e-32
sub-009,A,Fp2,P4,5,10,44.949319840023676,6.34117929050567e-35
sub-009,A,Fp2,P4,10,20,25.836897834581194,1.8908426939068277e-35
sub-009,A,Fp2,P4,20,40,12.853258028436018,7.44541852756775e-30
sub-009,A,Fp2,P4,30,60,10.15580402867652,2.5736676770868195e-30
sub-009,A,Fp2,P4,40,80,8.70934831132215,2.136291371415486e-30
sub-009,A,Fp2,P4,50,100,7.139983449755393,1.2072725088006463e-27
sub-010,A,P3,Fp1,5,10,34.29097837605766,6.273188389085224e-28
sub-010,A,P3,Fp1,10,20,17.970861366198918,8.417739648024523e-26
sub-010,A,P3,Fp1,20,40,9.555346122918012,2.6026493990170497e-22
sub-010,A,P3,Fp1,30,60,6.943085832394662,2.0553692565270894e-20
sub-010,A,P3,Fp1,40,80,6.024197513345955,1.7272868138623514e-20
sub-010,A,P3,Fp1,50,100,7.394870963238212,1.1424349988130178e-28
sub-010,A,Fp1,P3,5,10,43.082515354147716,9.502676407799938e-34
sub-010,A,Fp1,P3,10,20,23.284843050822904,1.8430438409335867e-32
sub-010,A,Fp1,P3,20,40,12.672469649352262,1.845169026212084e-29
sub-010,A,Fp1,P3,30,60,8.362829846840697,5.976041608761338e-25
sub-010,A,Fp1,P3,40,80,6.779469156338723,2.0688926618771872e-23
sub-010,A,Fp1,P3,50,100,6.072075403426046,3.482704246956492e-23
sub-010,A,P4,Fp2,5,10,32.808433311667756,6.73348647106481e-27
sub-010,A,P4,Fp2,10,20,17.9664963761082,8.529561709468494e-26
sub-010,A,P4,Fp2,20,40,11.18144575657001,3.9883992160082405e-26
sub-010,A,P4,Fp2,30,60,9.130509866248,2.694473958264359e-27
sub-010,A,P4,Fp2,40,80,8.15928745764166,1.7877253473062103e-28
sub-010,A,P4,Fp2,50,100,10.80476237781692,5.068290492081004e-41
sub-010,A,Fp2,P4,5,10,15.769485813917576,7.418839117632275e-14
sub-010,A,Fp2,P4,10,20,8.638662044055414,1.822120653304738e-12
sub-010,A,Fp2,P4,20,40,4.988268619749567,1.2986600320016335e-10
sub-010,A,Fp2,P4,30,60,3.7322562003145596,2.6182630766183253e-09
sub-010,A,Fp2,P4,40,80,2.865973010906251,2.2976688381323982e-07
sub-010,A,Fp2,P4,50,100,2.2372965512265113,2.2922514743754272e-05
sub-011,A,P3,Fp1,5,10,48.75924891032995,2.9026334372823003e-37
sub-011,A,P3,Fp1,10,20,24.524675075304256,6.274485292109369e-34
sub-011,A,P3,Fp1,20,40,14.879052771450228,3.966760882675343e-34
sub-011,A,P3,Fp1,30,60,14.5624825939079,5.62147404826216e-42
sub-011,A,P3,Fp1,40,80,12.632078510118342,1.037713162099829e-42
sub-011,A,P3,Fp1,50,100,10.001604227208611,2.5510136361936297e-38
sub-011,A,Fp1,P3,5,10,51.185109386264344,1.0312859546034888e-38
sub-011,A,Fp1,P3,10,20,28.50925827453432,1.8975060180337015e-38
sub-011,A,Fp1,P3,20,40,14.529441051389503,2.0783140957106696e-33
sub-011,A,Fp1,P3,30,60,12.944224721705432,6.343300812839307e-38
sub-011,A,Fp1,P3,40,80,10.441533674534046,4.044990519438625e-36
sub-011,A,Fp1,P3,50,100,8.154850925731713,1.240961551401921e-31
sub-011,A,P4,Fp2,5,10,132.25452746361702,4.460490529460895e-75
sub-011,A,P4,Fp2,10,20,65.60491970272831,2.107963210944716e-70
sub-011,A,P4,Fp2,20,40,34.95249099080242,3.155400010236191e-66
sub-011,A,P4,Fp2,30,60,28.39883573827836,4.6303261677391645e-69
sub-011,A,P4,Fp2,40,80,22.328046438899417,1.1044493047042654e-65
sub-011,A,P4,Fp2,50,100,17.524492451365695,6.696122952281131e-60
sub-011,A,Fp2,P4,5,10,92.69152305960137,1.0540901946616613e-59
sub-011,A,Fp2,P4,10,20,50.41345105061516,4.552485111459223e-59
sub-011,A,Fp2,P4,20,40,24.615557865947792,1.2912108041049663e-51
sub-011,A,Fp2,P4,30,60,16.47905391057073,1.7818540474654477e-46
sub-011,A,Fp2,P4,40,80,12.083166907617102,4.0332310644414965e-41
sub-011,A,Fp2,P4,50,100,10.169646389566,6.787210079389038e-39
sub-012,A,P3,Fp1,5,10,8.157701501259393,2.953249815262525e-07
sub-012,A,P3,Fp1,10,20,7.757794933139514,4.2598729277835825e-11
sub-012,A,P3,Fp1,20,40,7.089866883234029,3.660563549513458e-16
sub-012,A,P3,Fp1,30,60,6.50928772902915,5.628254835219867e-19
sub-012,A,P3,Fp1,40,80,4.918775798713229,5.013364206192907e-16
sub-012,A,P3,Fp1,50,100,4.521124472951575,3.2569286225031527e-16
sub-012,A,Fp1,P3,5,10,19.24029863406664,1.0505804989549174e-16
sub-012,A,Fp1,P3,10,20,26.0175224336347,1.1745459069249124e-35
sub-012,A,Fp1,P3,20,40,35.530812268513664,5.8865622273156405e-67
sub-012,A,Fp1,P3,30,60,26.187211920346744,1.9855562207056206e-65
sub-012,A,Fp1,P3,40,80,19.112868389848284,5.801577369833022e-59
sub-012,A,Fp1,P3,50,100,15.563733631700705,5.6565583014692105e-55
sub-012,A,P4,Fp2,5,10,10.987585930143434,9.212664026812998e-10
sub-012,A,P4,Fp2,10,20,7.000314646802438,6.579083683558694e-10
sub-012,A,P4,Fp2,20,40,4.374789973552703,5.814359508260235e-09
sub-012,A,P4,Fp2,30,60,3.0374763792505717,7.445312807629465e-07
sub-012,A,P4,Fp2,40,80,2.2640685326247803,6.538021143288604e-05
sub-012,A,P4,Fp2,50,100,2.6466104815467273,2.9207648843490517e-07
sub-012,A,Fp2,P4,5,10,23.83763736018874,2.5424728903775875e-20
sub-012,A,Fp2,P4,10,20,24.277673733150838,1.223466783076805e-33
sub-012,A,Fp2,P4,20,40,23.136388914194097,3.108752800387151e-49
sub-012,A,Fp2,P4,30,60,17.61116516185868,5.391358083064326e-49
sub-012,A,Fp2,P4,40,80,13.375482805441381,8.401588824105699e-45
sub-012,A,Fp2,P4,50,100,12.161901805250793,2.4587462157680104e-45
sub-013,A,P3,Fp1,5,10,8.268088440046665,2.3531021866708543e-07
sub-013,A,P3,Fp1,10,20,4.488578757514381,6.247044450693186e-06
sub-013,A,P3,Fp1,20,40,2.5176968393213395,0.0004377664684881865
sub-013,A,P3,Fp1,30,60,2.526159164431735,4.1975379014599305e-05
sub-013,A,P3,Fp1,40,80,2.3888873753901403,2.090999471685104e-05
sub-013,A,P3,Fp1,50,100,2.376628739229596,5.3152172008037065e-06
sub-013,A,Fp1,P3,5,10,10.239010628156427,4.188052323357184e-09
sub-013,A,Fp1,P3,10,20,6.81866455794961,1.2722983362364675e-09
sub-013,A,Fp1,P3,20,40,3.758925771901121,2.619316316700002e-07
sub-013,A,Fp1,P3,30,60,2.452374577912993,7.38720172599639e-05
sub-013,A,Fp1,P3,40,80,1.9301558344693492,0.0012082478169497
sub-013,A,Fp1,P3,50,100,1.605912904847071,0.009699823913605098
sub-013,A,P4,Fp2,5,10,12.749246582238616,2.716043532320364e-11
sub-013,A,P4,Fp2,10,20,6.892459400142231,9.731382544043305e-10
sub-013,A,P4,Fp2,20,40,3.9186463247565624,9.786440673119575e-08
sub-013,A,P4,Fp2,30,60,3.5648730003455187,1.0301352230645841e-08
sub-013,A,P4,Fp2,40,80,3.7161560520617987,5.723731517090556e-11
sub-013,A,P4,Fp2,50,100,3.9828017729425134,1.1350468771206986e-13
sub-013,A,Fp2,P4,5,10,24.56742571468676,7.03356075407636e-21
sub-013,A,Fp2,P4,10,20,23.128542451866544,2.8365234223880466e-32
sub-013,A,Fp2,P4,20,40,12.490841121733732,4.61526564646331e-29
sub-013,A,Fp2,P4,30,60,8.838702685331116,2.0582051736821327e-26
sub-013,A,Fp2,P4,40,80,7.115316298710651,1.1243152586688022e-24
sub-013,A,Fp2,P4,50,100,5.512228262625481,9.815822153192206e-21
sub-014,A,P3,Fp1,5,10,61.4231321986469,1.6242623977722767e-44
sub-014,A,P3,Fp1,10,20,30.833356206928546,5.913919336649174e-41
sub-014,A,P3,Fp1,20,40,17.406224170330074,4.070825894345379e-39
sub-014,A,P3,Fp1,30,60,16.625431574826838,8.310409584171867e-47
sub-014,A,P3,Fp1,40,80,20.59727573947371,3.713101060507422e-62
sub-014,A,P3,Fp1,50,100,18.218624650311618,1.4950220529355674e-61
sub-014,A,Fp1,P3,5,10,86.45961437739581,6.214359058085372e-57
sub-014,A,Fp1,P3,10,20,43.86126344896885,1.5863970146449938e-53
sub-014,A,Fp1,P3,20,40,21.323570770339167,3.4047551396440364e-46
sub-014,A,Fp1,P3,30,60,13.763015951578307,5.2614250158134665e-40
sub-014,A,Fp1,P3,40,80,10.361869634840103,7.238151351799912e-36
sub-014,A,Fp1,P3,50,100,8.149043374486565,1.3059171019246275e-31
sub-014,A,P4,Fp2,5,10,123.80025181273494,4.535513170532123e-72
sub-014,A,P4,Fp2,10,20,64.94608953381777,5.996935122182106e-70
sub-014,A,P4,Fp2,20,40,38.143964806105814,3.735526281872136e-70
sub-014,A,P4,Fp2,30,60,38.296672109742076,3.610510524685403e-83
sub-014,A,P4,Fp2,40,80,31.81507985542674,4.4958115253890495e-82
sub-014,A,P4,Fp2,50,100,27.183482610143,1.4876472120377454e-79
sub-014,A,Fp2,P4,5,10,173.03792576400872,5.681808096876471e-88
sub-014,A,Fp2,P4,10,20,87.88410598353532,3.40651668034911e-84
sub-014,A,Fp2,P4,20,40,42.79076321928566,1.7588276537188758e-75
sub-014,A,Fp2,P4,30,60,27.816017072086566,4.007444806506514e-68
sub-014,A,Fp2,P4,40,80,21.626083617105174,2.8133951496533647e-64
sub-014,A,Fp2,P4,50,100,16.724287710078624,6.134265101226557e-58
sub-015,A,P3,Fp1,5,10,60.63545517692089,4.366841015691862e-44
sub-015,A,P3,Fp1,10,20,35.371411166275585,1.3370424475454613e-45
sub-015,A,P3,Fp1,20,40,18.51602812145201,3.376278887856125e-41
sub-015,A,P3,Fp1,30,60,12.471766813569372,1.0795358607919864e-36
sub-015,A,P3,Fp1,40,80,9.737919386442913,7.4641465252164936e-34
sub-015,A,P3,Fp1,50,100,8.278139535342017,4.218254020036839e-32
sub-015,A,Fp1,P3,5,10,94.91361904217891,1.1521053786783944e-60
sub-015,A,Fp1,P3,10,20,52.13395515555104,1.8837564903814793e-60
sub-015,A,Fp1,P3,20,40,29.09675450238682,2.3804220626442873e-58
sub-015,A,Fp1,P3,30,60,19.564270422335838,4.008060765245774e-53
sub-015,A,Fp1,P3,40,80,14.676535365305575,2.6398423035498517e-48
sub-015,A,Fp1,P3,50,100,11.539423173862968,2.1484105909316306e-43
sub-015,A,P4,Fp2,5,10,22.954085348717125,1.2208808148742062e-19
sub-015,A,P4,Fp2,10,20,18.195441330966318,4.274909929788786e-26
sub-015,A,P4,Fp2,20,40,10.530377562721354,1.2746087494174993e-24
sub-015,A,P4,Fp2,30,60,8.509526615327387,2.1008127777229888e-25
sub-015,A,P4,Fp2,40,80,6.461046266301304,3.4236286016372427e-22
sub-015,A,P4,Fp2,50,100,5.175244054841521,3.187855872401158e-19
sub-015,A,Fp2,P4,5,10,77.62671427703073,8.36772143323699e-53
sub-015,A,Fp2,P4,10,20,48.98271295591695,6.767143294340103e-58
sub-015,A,Fp2,P4,20,40,25.601348437671327,3.7136613054389944e-53
sub-015,A,Fp2,P4,30,60,17.887244412058923,1.35480141841888e-49
sub-015,A,Fp2,P4,40,80,13.3737017732013,8.497507622602335e-45
sub-015,A,Fp2,P4,50,100,10.843838273120442,3.7700329385383787e-41
sub-016,A,P3,Fp1,5,10,124.30288203673358,2.979130972298267e-72
sub-016,A,P3,Fp1,10,20,69.9563570544322,2.5073555256395626e-73
sub-016,A,P3,Fp1,20,40,45.69898996808689,1.3154947025206246e-78
sub-016,A,P3,Fp1,30,60,31.40494253401281,1.095110845954526e-73
sub-016,A,P3,Fp1,40,80,22.938429537043366,7.015618085617507e-67
sub-016,A,P3,Fp1,50,100,18.067865940966655,3.383772833159338e-61
sub-016,A,Fp1,P3,5,10,60.488315109173826,5.25652655980791e-44
sub-016,A,Fp1,P3,10,20,33.532687259653386,9.350096562356936e-44
sub-016,A,Fp1,P3,20,40,21.647157662733232,9.535234341076468e-47
sub-016,A,Fp1,P3,30,60,16.830397368910507,2.8747151481804516e-47
sub-016,A,Fp1,P3,40,80,14.223225188609337,4.1698980071250705e-47
sub-016,A,Fp1,P3,50,100,11.09960651739886,5.516378258917859e-42
sub-016,A,P4,Fp2,5,10,97.97549327727093,5.734717020504617e-62
sub-016,A,P4,Fp2,10,20,64.7326309949192,8.427576079748799e-70
sub-016,A,P4,Fp2,20,40,36.260075639269274,7.273445655129819e-68
sub-016,A,P4,Fp2,30,60,24.700681206708996,7.263021887379768e-63
sub-016,A,P4,Fp2,40,80,19.708682668277554,2.8955784989264867e-60
sub-016,A,P4,Fp2,50,100,15.574210603444554,5.3103289712455786e-55
sub-016,A,Fp2,P4,5,10,67.38708196018027,1.1033992587850334e-47
sub-016,A,Fp2,P4,10,20,42.60238557970522,2.0846179395354115e-52
sub-016,A,Fp2,P4,20,40,27.879190996968507,1.3796130915310732e-56
sub-016,A,Fp2,P4,30,60,22.270688640269956,1.9326271863818544e-58
sub-016,A,Fp2,P4,40,80,22.973132758938085,6.007596548233337e-67
sub-016,A,Fp2,P4,50,100,19.08085144352351,1.532288561139672e-63
sub-017,A,P3,Fp1,5,10,37.60096531292754,3.542035088788353e-30
sub-017,A,P3,Fp1,10,20,18.688616752786935,9.746602434567526e-27
sub-017,A,P3,Fp1,20,40,9.769476178355166,7.983672294574922e-23
sub-017,A,P3,Fp1,30,60,6.765692219989053,7.904162599468608e-20
sub-017,A,P3,Fp1,40,80,5.7567767162319265,1.9825124687004765e-19
sub-017,A,P3,Fp1,50,100,5.882063200685118,2.316328612974063e-22
sub-017,A,Fp1,P3,5,10,25.143277821086482,2.5692798412853925e-21
sub-017,A,Fp1,P3,10,20,17.15718173150798,1.0031557485271266e-24
sub-017,A,Fp1,P3,20,40,10.297533064645322,4.475032843916028e-24
sub-017,A,Fp1,P3,30,60,6.739814454375485,9.62769212562267e-20
sub-017,A,Fp1,P3,40,80,4.938824236078108,4.143389560590569e-16
sub-017,A,Fp1,P3,50,100,3.9104590840682705,2.5137415104999693e-13
sub-017,A,P4,Fp2,5,10,7.354509574506907,1.5479803728160415e-06
sub-017,A,P4,Fp2,10,20,4.958183756959568,1.1304185899268186e-06
sub-017,A,P4,Fp2,20,40,3.3319156035133317,3.5669106864243374e-06
sub-017,A,P4,Fp2,30,60,2.6722531005264667,1.3509366782770804e-05
sub-017,A,P4,Fp2,40,80,2.3024740309521627,4.614622395590434e-05
sub-017,A,P4,Fp2,50,100,2.24990509732325,2.010815378703071e-05
sub-017,A,Fp2,P4,5,10,43.942431753726844,2.715300408925108e-34
sub-017,A,Fp2,P4,10,20,27.503364286181732,2.4643918511060827e-37
sub-017,A,Fp2,P4,20,40,16.2579601643264,6.789393199993948e-37
sub-017,A,Fp2,P4,30,60,10.676070696783677,8.431039012962305e-32
sub-017,A,Fp2,P4,40,80,8.12544571761815,2.356856349095547e-28
sub-017,A,Fp2,P4,50,100,6.325170356711416,2.8818696904727506e-24
sub-018,A,P3,Fp1,5,10,24.063855042874373,1.7053242609711084e-20
sub-018,A,P3,Fp1,10,20,12.937478095394084,6.980471907231095e-19
sub-018,A,P3,Fp1,20,40,6.489256676957976,1.3336898798865452e-14
sub-018,A,P3,Fp1,30,60,4.8752572808998265,2.307568161485043e-13
sub-018,A,P3,Fp1,40,80,4.317731028468649,1.6154830655476109e-13
sub-018,A,P3,Fp1,50,100,3.8750377248149173,3.712419039527939e-13
sub-018,A,Fp1,P3,5,10,12.002536759020163,1.201159660120122e-10
sub-018,A,Fp1,P3,10,20,7.662086318445109,6.012411263049488e-11
sub-018,A,Fp1,P3,20,40,4.069109150225025,3.861867406556172e-08
sub-018,A,Fp1,P3,30,60,2.6857642556611983,1.215406922263105e-05
sub-018,A,Fp1,P3,40,80,1.9516327575860006,0.001008830950997362
sub-018,A,Fp1,P3,50,100,1.7002348598007397,0.00427993365239856
sub-018,A,P4,Fp2,5,10,5.961970452080599,2.7610784555396247e-05
sub-018,A,P4,Fp2,10,20,4.847798428921361,1.69067829665404e-06
sub-018,A,P4,Fp2,20,40,5.673991655889386,1.899349422204515e-12
sub-018,A,P4,Fp2,30,60,3.9948096191730857,3.0442040686445684e-10
sub-018,A,P4,Fp2,40,80,2.9126908817597337,1.4640292210867226e-07
sub-018,A,P4,Fp2,50,100,2.725061715059066,1.2415547517499613e-07
sub-018,A,Fp2,P4,5,10,5.243326362113896,0.00012199058475754978
sub-018,A,Fp2,P4,10,20,3.304769210138737,0.00043253921556868515
sub-018,A,Fp2,P4,20,40,2.7635110864454266,0.00010605921364106259
sub-018,A,Fp2,P4,30,60,2.3311122970707694,0.00018471524761294868
sub-018,A,Fp2,P4,40,80,1.8294049714677862,0.0027704937633818297
sub-018,A,Fp2,P4,50,100,1.6640564352861498,0.00588524110571544
sub-019,A,P3,Fp1,5,10,79.23290956384548,1.4223626371994632e-53
sub-019,A,P3,Fp1,10,20,39.66988274916453,9.961901794041943e-50
sub-019,A,P3,Fp1,20,40,23.67214318418798,4.1698598553997247e-50
sub-019,A,P3,Fp1,30,60,24.201327751709634,5.56910224662157e-62
sub-019,A,P3,Fp1,40,80,28.568197679441848,6.072695973291283e-77
sub-019,A,P3,Fp1,50,100,34.58360874569312,3.8255807485162855e-91
sub-019,A,Fp1,P3,5,10,96.78260699379908,1.833158706194486e-61
sub-019,A,Fp1,P3,10,20,51.93421841703264,2.7174691218216807e-60
sub-019,A,Fp1,P3,20,40,35.286113835125086,1.1951146431142745e-66
sub-019,A,Fp1,P3,30,60,27.945511354082676,2.474145581160155e-68
sub-019,A,Fp1,P3,40,80,24.50947297351288,7.379473667260274e-70
sub-019,A,Fp1,P3,50,100,20.62656110898396,5.99293324367326e-67
sub-019,A,P4,Fp2,5,10,132.76178086942457,2.9722760809173824e-75
sub-019,A,P4,Fp2,10,20,66.58346601567618,4.5189353249868e-71
sub-019,A,P4,Fp2,20,40,37.29029539347757,3.980018535655823e-69
sub-019,A,P4,Fp2,30,60,34.59832936151901,2.94304522452983e-78
sub-019,A,P4,Fp2,40,80,37.83721312584993,1.402953717290222e-90
sub-019,A,P4,Fp2,50,100,34.829999851146425,1.712028028076675e-91
sub-019,A,Fp2,P4,5,10,80.94964477421473,2.1871797975424127e-54
sub-019,A,Fp2,P4,10,20,41.13007458994675,4.4776629566180457e-51
sub-019,A,Fp2,P4,20,40,33.13404163078266,7.015567617921147e-64
sub-019,A,Fp2,P4,30,60,29.698768185569175,4.2036805976065535e-71
sub-019,A,Fp2,P4,40,80,34.990025761656675,1.0497420734310992e-86
sub-019,A,Fp2,P4,50,100,32.68044408639154,2.2500135913968146e-88
sub-020,A,P3,Fp1,5,10,25.15383204721712,2.5224346523586313e-21
sub-020,A,P3,Fp1,10,20,13.673260981091218,6.204765453513317e-20
sub-020,A,P3,Fp1,20,40,7.963204381849879,2.167833975927343e-18
sub-020,A,P3,Fp1,30,60,6.699885153761797,1.3057818496544358e-19
sub-020,A,P3,Fp1,40,80,5.33505121602321,9.879893764370433e-18
sub-020,A,P3,Fp1,50,100,4.147400602001034,1.8719524362517695e-14
sub-020,A,Fp1,P3,5,10,55.44798606795841,3.4492298808294775e-41
sub-020,A,Fp1,P3,10,20,28.305625931909706,3.178093258885072e-38
sub-020,A,Fp1,P3,20,40,13.873531168916115,4.8680147925628356e-32
sub-020,A,Fp1,P3,30,60,9.326905373480532,6.952146481004347e-28
sub-020,A,Fp1,P3,40,80,6.893036933332649,7.685334622418654e-24
sub-020,A,Fp1,P3,50,100,6.347713738006413,2.312295355007217e-24
sub-020,A,P4,Fp2,5,10,25.19477185664217,2.348709498986978e-21
sub-020,A,P4,Fp2,10,20,13.321204151514527,1.967643025697412e-19
sub-020,A,P4,Fp2,20,40,7.9445686073972235,2.415467209501293e-18
sub-020,A,P4,Fp2,30,60,5.609115056199213,6.404670739175928e-16
sub-020,A,P4,Fp2,40,80,5.046563989568865,1.4914680767786403e-16
sub-020,A,P4,Fp2,50,100,4.00174015668327,9.220225658365231e-14
sub-020,A,Fp2,P4,5,10,33.919894259409055,1.132603941887399e-27
sub-020,A,Fp2,P4,10,20,17.147687685797436,1.032805499393535e-24
sub-020,A,Fp2,P4,20,40,8.527031005322584,8.444422778229985e-20
sub-020,A,Fp2,P4,30,60,5.646323131371846,4.767829116064538e-16
sub-020,A,Fp2,P4,40,80,4.14209934145977,8.904137479471063e-13
sub-020,A,Fp2,P4,50,100,3.247158147649816,3.890687272899617e-10
sub-021,A,P3,Fp1,5,10,18.539699254520485,3.8737257269917865e-16
sub-021,A,P3,Fp1,10,20,13.366046752158342,1.6979592265799464e-19
sub-021,A,P3,Fp1,20,40,9.919965500942558,3.495527044441909e-23
sub-021,A,P3,Fp1,30,60,8.978036441732094,7.772108307476138e-27
sub-021,A,P3,Fp1,40,80,9.261560532983532,2.8312492468976486e-32
sub-021,A,P3,Fp1,50,100,9.285963643655496,8.239754537830359e-36
sub-021,A,Fp1,P3,5,10,35.230259735441535,1.4195801739342515e-28
sub-021,A,Fp1,P3,10,20,22.86953679233235,5.810014928374171e-32
sub-021,A,Fp1,P3,20,40,12.278050086359771,1.3597998498189383e-28
sub-021,A,Fp1,P3,30,60,9.185364744395633,1.8435833852998153e-27
sub-021,A,Fp1,P3,40,80,6.905382887073856,6.90327110833062e-24
sub-021,A,Fp1,P3,50,100,5.802573328889682,5.148588221809081e-22
sub-021,A,P4,Fp2,5,10,43.396657798694434,6.006334854161627e-34
sub-021,A,P4,Fp2,10,20,33.70447124305668,6.25692693447559e-44
sub-021,A,P4,Fp2,20,40,26.830551373778214,4.975359188613194e-55
sub-021,A,P4,Fp2,30,60,26.85125391455151,1.5323271845770352e-66
sub-021,A,P4,Fp2,40,80,23.617612878731492,3.474360082121412e-68
sub-021,A,P4,Fp2,50,100,18.6183300633454,1.754640824434769e-62
sub-021,A,Fp2,P4,5,10,20.230319193503618,1.68951584061108e-17
sub-021,A,Fp2,P4,10,20,13.503134721711938,1.0827684583076619e-19
sub-021,A,Fp2,P4,20,40,9.333886677814805,8.9064967111286e-22
sub-021,A,Fp2,P4,30,60,7.013077229189488,1.2111253058437435e-20
sub-021,A,Fp2,P4,40,80,5.502619176647902,2.072516633624286e-18
sub-021,A,Fp2,P4,50,100,4.322000700210843,2.7990662714753204e-15
